,Doc Text,Sentiment
5921,romney win bet bad many way everyone omg change wtf cu bandwagoners,Positive
7091,,Negative
4205,obama would find whoop as,Neutral
3731,rjhuf finally clear concise description romney tax plan mt,Neutral
3333,obama truth,Positive
1783,criminal behavior dumbocrats know military favor romney try stifle vote,Positive
4616,romney already go bilderburg elite last june either riot happen romney continue,Positive
5412,moderator bias toward obama want tear hair debate ditto,Negative
3946,headline clinton take obama libya hook,Neutral
5618,obama free boosie pardon end presidency wipemedown,Neutral
397,mitt meleon change color fly stage debate,Negative
1159,romney medicare plan would devastate senior one chart,Negative
4680,romney romney cancel thursday visit view,Negative
3942,everyone go watch tell still wan na vote obama,Negative
2777,negative obama new debate strategy via,Neutral
4408,yes go win win romney go lose oh ye little faith,Positive
3964,barackobama barackobama follow plz,Neutral
4202,obama make wet obama,Neutral
5628,romney romney wife look like bride chuckie wife,Neutral
175,feel fabulous look beautiful day president obama ask feel tonight per pool,Neutral
3917,romney face view yahoo news via,Negative
4872,romney,Positive
6610,watch presidential debate number hop obama comeback obama,Positive
4405,think go vote romney time,Positive
5598,romney bishop,Neutral
5292,romney job plan seem much detail say shall create million new job,Negative
835,romney romney health care adviser play key role draft affordable care act aka obamacare,Negative
439,romney look like cartoon character,Negative
1111,romney support raise co payment charge er visit order dissuade people use er way get primary care,Neutral
5237,obama offense debate hit romney job,Negative
3213,romney romney propose billion stimulus package boost economy usa today,Positive
7097,fed increase fuel efficiency std obama admin admission increase cost car suggest even,Negative
2642,reason vote obama responsively do rwd,Positive
4521,obama answer stupid question bestbumperstickerever,Negative
7103,post debate cnn poll romney buries obama economy presidential debate fox nation,Neutral
1717,yo obama romney get dr dre finally release detox get vote,Positive
1643,yes black dont suport romney bcause policy say wht u want abt ego u cant fool us obama,Positive
4041,even inconsistent poll past day intrade still obama hold win election,Positive
6719,gay republican vote obama almost percent gay people vote republican w,Positive
2182,let guess love romney lie,Negative
4621,obama real nigga give wife shoutout cnn guy even put girlfriend bio,Neutral
70,townhallquestions mr obama someone else help brother kenya many others yur job,Negative
3155,wow obama wrong benghazi,Negative
5833,testy debate romney play biden card interrupt frequently sure work rude pres though,Negative
1696,indefensible record agenda speak obama another tough night crnc,Negative
4441,tired see romney sign everywhere might actual win would sad,Neutral
4469,rupert murdoch predicts nightmare israel obama win white house still lie benghazi via,Negative
3617,ross perot endorse romney romney ryan,Positive
4025,black voter reject romney via,Negative
5841,romney must realize iphone wife get fake hence anger china,Neutral
6907,obama first president history get teenager wwatch president ial debate,Neutral
2006,think debate even romney supporter question character,Negative
1417,gov romney work dems veto record,Neutral
5642,ok obama clearly go fox shall say romney moderator wrong interrupt romney,Positive
6881,really like watch romney,Negative
4469,shyne neither vote enter us endorse mitt romney via,Neutral
4059,finally easy understand website romney tax plan p,Neutral
6463,romney attack father longtime aide,Negative
903,romney really win election everything give since child never understand suffer,Negative
1360,want help elect obama plenty visit mason obama hq west main st next buskin bakery,Positive
5253,romney knock obama ballpark economy section debate romney nomics,Positive
772,funny romney supporter talk feed govn run like business would include raise tax income upper,Negative
1881,obama well make minute count,Neutral
4454,understand anyone could vote flip flopper like romney say anything get power,Negative
1034,record romney romney aint get love ghetto fact,Negative
3201,bet obama kid class could smooth talk teacher postpone homework never actually turn,Negative
2266,president obama equal pay woman issue family issue middle class issue,Neutral
3602,people know romney participate presidential debate bush probably whole career,Neutral
4897,hand win romney,Positive
6900,romney beautiful man wtf lmao,Neutral
5944,romney say government create job yet say pt plan create job debate,Neutral
2705,love allah obama gon na bill ayers jeremiah wright kenya tcot,Neutral
4567,pier morgan romney romney might save america via,Positive
6275,peopleialwaysseeonmytimeline think obama work,Neutral
4871,obama man put country first bow gracefully fbn,Negative
3990,romney win move india gon na wear headdress,Negative
4094,look actually obama talk good show,Neutral
4315,canvass obama day havana,Neutral
2162,obama dominated debate nice see back positive obama cnndebate,Positive
2567,morgan freeman voice obama campaign ad official barack obama win much awesome can not surpass mitten,Positive
1223,romney dishonest foreign policy,Neutral
6043,surprise romney jerk,Negative
6117,think go vote romney time positive,Positive
2439,get ready obama last run,Neutral
1408,romney create new fee double court filing fee professional regulation marriage license firearm license,Negative
5458,romney talk yu dont work eat,Negative
1864,ok obama please mention,Neutral
1796,obama national security responsible buck stop time,Negative
5848,obama lookin like wan na slap,Neutral
3074,obama didnt get elect without majority white people vote would impossible win minority,Negative
2073,gay men include binder full woman romney sure since see neither people,Neutral
5057,nd debate recap obama win,Positive
3352,every minute romney ryan spend talk libya time spend talk economy,Neutral
872,feel sorry teenager vehemently support romney ryan move mommy daddy house shall know good,Neutral
5886,debate romney build successful business create job obama never ran business life time politician choice,Neutral
6322,mitt romney suck pass kismesis tho ikayy everything rawrboots oh god note,Negative
6325,adityaramadana koch brother encourage employee vote romney,Positive
4956,since everyone know happen america romney win,Neutral
