,Doc Text,Sentiment
6382,judge strike indefinite detention obama appeal tcot,Neutral
6385,never forget leftist hollywood msm academia w progressive dems pro socialist communist gift america w obama romneyryan,Positive
6386,obama signature,Neutral
6388,politics hot air debunk new wapo abc poll show obama tcot teaparty p,Positive
6389,joe biden go barack obama costume moro jk gon na see heat president tomorrow,Neutral
6390,murdoch nightmare israel obama win via,Negative
6392,second debate horizon obama catch second wind poll,Neutral
6393,obama get grade rocker bruce jon hip hop artist jay z campaigning,Neutral
6394,romney obama campaign concerned crowley role moderator,Neutral
6395,problem prez obama people low view office think american idol question appropriate ask,Positive
6397,stick guy move us forward americans president obama,Positive
6398,brokaw obama go answer control deficit tcot obama,Negative
6400,stupid black still support obama via,Negative
6401,obama family bust shariah scheme,Neutral
6402,advisor compliment politically active see obama vote sticker backpack,Negative
6403,sowell america flourish two century quietly steadily dismantle obama administration tcot p,Negative
6404,obama high drug high gas price high unemployment high food stamp high deficit high anniversary attack,Negative
6405,african american stick obama fist bumps wife igotjokes,Neutral
6406,jamelle bouie african american stick obama,Neutral
6407,obama want accomplish next presidential debate president obama appr obamanews obama,Neutral
6408,mean obama sudden b se poll,Negative
6410,could take give anyone call obama commie idea marxism communism actually,Positive
6411,well money obama help lol,Positive
6412,trump say way president obama run country stupid via,Negative
6413,obama administration continue war fossil fuel,Neutral
6416,marylander marriage equality josh levin obama boost state,Positive
6417,class action law suit may file american lose job home due help insert fraud obama,Negative
6418,holy smoke obama come town tomorrow nd presidential debate thanks shut entire city life,Negative
6422,uh huh michelle obama midst huge recovery via,Neutral
6424,victim msm pres talk point voter nh say voting obama best rep economy foreign relation education,Positive
6427,rep ryan debate obama minute wipeout obama speechless,Negative
6428,obama attend socilist meeting harvard attach know marxist professor well document book,Neutral
6430,join us pa tomorrow deliver signatures obama address climate change psmm mcaf,Neutral
6431,graham white house either misleading incompetent libya sen graham accuse obama administration,Negative
6432,apparently people watch baumgartner jump balloon yesterday obama inauguration draw conclusion,Negative
6433,jay z talk president obama important vote video,Neutral
6434,video jay z power voice obama campaign jay z continue show support obama obama,Positive
6435,goal help people even give obama dem majority senate masen,Positive
6436,obama promise change negative change personiallyromney,Negative
6438,next day determine next four year country look like decade come obama,Neutral
6439,dont even realize black folk white ancestor many white black ancestor obama black,Neutral
6440,obama second chance,Neutral
6441,oh goody another moderator obama pocket,Neutral
6442,leftist lie trillion billion stefcutter admit accurate number obama use cvv,Negative
6444,race dead even remain debate critical election obama want nd term get ta fight,Neutral
6445,obama embrace economic record new commercial headline,Neutral
6446,news honest may right good obama ballot,Neutral
6448,pull joel biden laugh everything barry obama say tomorrow night fan urban comedy,Neutral
6449,dear president obama please veto h r allow congress give national park land industrial us,Neutral
6450,hollywood gossip obama talk nicki minaj mariah carey feud daily cool go,Neutral
6452,love obama much askniall,Neutral
6453,coffee poll obama lead possible democrat drink coffee republican drink starbucks coffee rofl election,Negative
6455,thedc obama libya story change subtly,Neutral
6457,term z obama,Positive
6458,obama also delusional sociopath explains much absolutely bizarre incoherent behaviour guy live lie,Negative
6459,president obama say would take one term correct mess create,Neutral
6460,american dead obama blame everybody one responsible priority,Negative
6462,virginia swing state obama need virginia win,Neutral
6463,mccain obama deal town hall debate,Neutral
6465,michelle obama vote,Neutral
6468,interest visa narrator olympics narrate obama ad since pay last yr,Neutral
6469,obama get morgan freeman voice one ad do race obama win landslide,Positive
6470,coal miner ask obama stop absolute lie news sport job,Negative
6471,support obama clean energy woman right senior vet teacher child public school police fireman librarian pbs tv,Positive
6472,wonder michelle obama vote mean bet,Negative
6475,democrat campaign worker arrest shoot obama campaign hq acon ocra r bet blacknews cleveland,Neutral
6476,general motor back obama tell gm automobile manufacture china,Neutral
6477,mark sanford obama throw lot spear next debate via,Neutral
6478,obama get elect without oprah show,Negative
6479,go see president obama wednesday look forward year,Positive
6480,obama debate dress big bird costume,Negative
6482,obama win israeal american people lose,Negative
6484,like mind people need unite defeat obama sake usa romneyryan romneyryan job economy,Negative
6485,obama marxist doubt egotistical collectivist precise foreign ideology oppose liberty,Negative
6486,obama bitch nigga wtf,Negative
6487,pres obama redirect fund program,Negative
6490,obama order us flag half staff specter,Neutral
6491,everyone know vote obama change vote,Negative
6492,obama must significant win debate debate hope succeed election,Neutral
6493,would vote obama,Neutral
6494,madi wait like obama,Neutral
6495,taliban shoot year old girl worldwide outrage obama drone murder whole family worldwide silence via,Negative
6496,obama gain big lead among early voter via,Positive
6497,ron paul supporter celebrate ceo voting obama essentially,Positive
6499,vote early ga obama,Neutral
6500,obama top babysitter race new poll via,Negative
6501,since obama elect thing keep go downhill can not believe know precious go,Negative
6502,wapo colleague michelle obama say time reflect first black first lady,Neutral
6503,obama stimulate fraud via,Negative
6504,uhhp false alarm leave niggas care obama nigga actually care,Negative
6505,hope someone slip obama bump meth tomorrow debate,Negative
6506,well hear dish clean go vote obama glad finally make decision idiot,Positive
6507,would say obama try middle class within vote,Positive
6508,obama disastrous syria policy via h,Negative
6510,read audacity hope obama obama,Neutral
6511,obama begs company,Negative
6512,go see obama wednesday athens bobcatnetwork,Neutral
6513,help obama biden turn around usa contributing,Positive
6514,obama blame everything bush confuse,Negative
6515,obama really two opponent campaign romney romney national economy politico,Negative
6516,go obama campaign worker houston encourage double voting fire katie pavlich via,Neutral
6517,oh obama gon na lose erection cause nigga focus gay marriage instead economy,Negative
6519,regulatory uncertainty fear rise national debt obama recovery act augment slowed american business,Negative
6521,attn mccaskill coal miner tell obama stop war coal mosen winmosen,Negative
6522,democrat understand barack hussein obama throw girl hillary clinton benghazigate bus war woman,Negative
