,Doc Text,Sentiment
5852,edge romney lie obama,Positive
5853,romney imply single parent family create violence realize birth control right,Neutral
5854,romney lie vote,Negative
5855,obama round presidential debate doubt go home romney debate,Negative
5856,president excellent love call romney b cindy great moderator republicans make excuse,Positive
5857,republican generally quieter dems nature end say obama think romney poorly,Neutral
5858,romney romney instead give beauty tip look,Positive
5859,romney capitalist obama socialist country build capitalism whyy bring foreign idea country,Positive
5860,romney get elect gon na get many single lady pregnant debate,Neutral
5861,timeline lookin like obama obama obama fuck romney obama obama hoe talk bout lonely,Negative
5862,hey romney question equal pay hire woman,Neutral
5863,romney detail magic budget tcot close eye huge red flag,Neutral
5864,romney binder full woman kid full korean pop artist fyi,Neutral
5865,obama lol romneywinning,Positive
5866,romney get binder full woman via,Neutral
5867,oh totally moron think romney tie want romney president fine moving italy,Negative
5868,wow rnc chair preibus say tomorrow another day word romney lose debate current,Negative
5869,shit true cuz unfollowed friend high school cuz voting romney,Positive
5870,meant debate opinion course often topic romney take overboard try get,Positive
5871,dominatrix candy sit mr romney debate,Neutral
5872,wallahi feel bad romney people come like tomorrow lmfaoo,Negative
5873,hat romney say obama look oension let give advice debate,Negative
5874,prez romney get tie lie blame unwed mother ak gun,Negative
5875,learn tonight romney binder woman lorraine difficult name announce jeremy need job one guy fell asleep,Negative
5876,romney appear truthful obama,Positive
5877,discussed debate cnn recap part mom put volume ever time romney speak do,Neutral
5878,tax plan oh ya romney still answer debate debatefun,Negative
5879,obama look like go slap shit romney romney interrupt,Negative
5880,lol stop lol romney can not even name three ramen noodles flavor know struggle,Negative
5881,second presidential debate romney romney boast binder full woman via,Neutral
5882,tl look like obama obama obama fuck romney obama obama hoe talk lonely,Negative
5883,romney lie regulation well,Negative
5884,kanye grab mic sorry romney obama best presidential plan time,Negative
5885,doubt romney romney make white house rich enough afford painter lol,Neutral
5886,debate romney build successful business create job obama never ran business life time politician choice,Neutral
5887,dad always say politics pick less two evil romney evil obama,Negative
5888,support romney actually see bring god word back country backitup,Positive
5889,fuck romney romney foreal good argument state random fact bullshit,Negative
5890,could care less religion skin color romney plan country stupid can not even back,Negative
5891,romney must think forgot bout bullshit spit think camera,Negative
5892,romney doesnt like play rule agree ask direct question obama break promise nbcpolitics,Negative
5893,romney interrupt time would nice,Negative
5894,romney can not even simple math would want president,Negative
5895,obama way fuckromney,Negative
5896,romney face irritate white earth worm look as,Negative
5897,romney talk hire process governorship say binder full woman odd,Neutral
5898,eye look romney eye shadysnake,Neutral
5899,romney desperate tcot,Neutral
5900,romney bash china yet forever debt come bro give something good,Neutral
5901,fuck romney romney anybody voting,Negative
5902,romney struggle foreign policy debate,Neutral
5903,romney pro contraception woman really,Neutral
5904,shyt romney,Negative
5905,people say fuck romney talk shit can not spell name right make laugh surprise like obama negative,Negative
5906,romney romney leave debate first scurreedd,Neutral
5907,like romney equivalent liking aid,Positive
5908,haha negative please vote obama romney make us go sunday school,Negative
5909,romney care everyone unless gay female minority atheist middle class make less money youtubepolitics,Negative
5910,oh really idea watch obama tho already make mind romney fit run country,Negative
5911,obama destroy romney tonight debate teambarack,Negative
5912,romney romney scrub foreign policy look incredibly unpresidential libya tonight,Negative
5913,hot romney obama spar tax libya nd debate news,Neutral
5914,president obama fantastic tonight substance style romney romney look like fool candy crowley good job also,Negative
5915,president overwhelm romney romney fact senator john kerry debate,Neutral
5916,romney romney must lowkey obama fan know obama policy well,Neutral
5917,fuck obama romney rgii president,Negative
5918,come go obama blame others ie candy romney need pounced libya issue regardless candy,Neutral
5919,meth romney clearly high tonight,Positive
5920,romney romney hat fact chinese food inexpensive country damn food manipulation,Neutral
5921,romney win bet bad many way everyone omg change wtf cu bandwagoners,Positive
5922,romney can not even name ramen noodle flavor know struggle,Negative
5923,entire debate bullshit factsmatter romney cnndebates,Neutral
5924,romney romney great night,Positive
5925,obama shut nigger liar brother life kenya bear romney oh wow,Positive
5926,care romney still get ass kick tonight one care point positive debate,Negative
5927,kiss ring romney,Neutral
5928,ask romney first,Neutral
5929,romney romney shit,Neutral
5930,sidharta gautama new reencarnation know look also believe obama,Negative
5931,romney like ol drunken uncle always say random shit never make sense drinking,Negative
5932,lol frank luntz show obama suck romney own,Positive
5933,dont like romney c,Negative
5934,luntz group call right obozo lie lie lied answer substance romney romney debate,Positive
5935,romney another bitchass bush,Negative
5936,mr topic romney,Negative
5937,debate romney get binder full bullshit,Negative
5938,focus group hannity vote last election romney woo hoo,Positive
5939,man facebook say vote romney true christian romney even true christian justsayin,Neutral
5940,romney romney purely chamelonic extremely conceited keep chaing side purpose guy can not trust,Negative
5941,idonthavetimefor romney bullshit,Negative
5942,love way romney look presidential sincere,Positive
5943,oh yes millionaire sir micheal rouse troop ur benefit send clown obama lie romneyryan,Positive
5944,romney say government create job yet say pt plan create job debate,Neutral
5945,obviously romney give solitary fuck authority shoulda let dmx moderator,Negative
5946,fck romney obama go h,Negative
5947,romney romney obama look good disappointed year romney romney know whats,Positive
